"Time Pattern Regime ID","Day of the Week ID","Start Day","Start Month","End Day","End Month","Start Time","End Time"
"00118","1","1","1","31","12","13:00","16:00"
"00118","1","1","1","31","12","23:30","24:00"
"00118","2","1","1","31","12","00:00","08:30"
"00118","2","1","1","31","12","13:00","16:00"
"00118","2","1","1","31","12","23:30","24:00"
"00118","3","1","1","31","12","00:00","08:30"
"00118","3","1","1","31","12","13:00","16:00"
"00118","3","1","1","31","12","23:30","24:00"
"00118","4","1","1","31","12","00:00","08:30"
"00118","4","1","1","31","12","13:00","16:00"
"00118","4","1","1","31","12","23:30","24:00"
"00118","5","1","1","31","12","00:00","08:30"
"00118","5","1","1","31","12","13:00","16:00"
"00118","5","1","1","31","12","23:30","24:00"
"00118","6","1","1","31","12","00:00","08:30"
"00118","6","1","1","31","12","13:00","16:00"
"00118","6","1","1","31","12","23:30","24:00"
"00118","7","1","1","31","12","00:00","08:30"
"00118","7","1","1","31","12","13:00","16:00"
"00118","7","1","1","31","12","23:30","24:00"
"00119","1","1","1","31","12","00:00","06:00"
"00119","1","1","1","31","12","13:30","15:30"
"00119","1","1","1","31","12","20:00","24:00"
"00119","2","1","1","31","12","00:00","06:00"
"00119","2","1","1","31","12","13:30","15:30"
"00119","2","1","1","31","12","20:00","24:00"
"00119","3","1","1","31","12","00:00","06:00"
"00119","3","1","1","31","12","13:30","15:30"
"00119","3","1","1","31","12","20:00","24:00"
"00119","4","1","1","31","12","00:00","06:00"
"00119","4","1","1","31","12","13:30","15:30"
"00119","4","1","1","31","12","20:00","24:00"
"00119","5","1","1","31","12","00:00","06:00"
"00119","5","1","1","31","12","13:30","15:30"
"00119","5","1","1","31","12","20:00","24:00"
"00119","6","1","1","31","12","00:00","06:00"
"00119","6","1","1","31","12","13:30","15:30"
"00119","6","1","1","31","12","20:00","24:00"
"00119","7","1","1","31","12","00:00","06:00"
"00119","7","1","1","31","12","13:30","15:30"
"00119","7","1","1","31","12","20:00","24:00"
"00120","1","1","1","31","12","00:00","07:00"
"00120","1","1","1","31","12","19:00","24:00"
"00120","2","1","1","31","12","00:00","07:00"
"00120","2","1","1","31","12","19:00","24:00"
"00120","3","1","1","31","12","00:00","07:00"
"00120","3","1","1","31","12","19:00","24:00"
"00120","4","1","1","31","12","00:00","07:00"
"00120","4","1","1","31","12","19:00","24:00"
"00120","5","1","1","31","12","00:00","07:00"
"00120","5","1","1","31","12","19:00","24:00"
"00120","6","1","1","31","12","00:00","07:00"
"00120","6","1","1","31","12","19:00","24:00"
"00120","7","1","1","31","12","00:00","07:00"
"00120","7","1","1","31","12","19:00","24:00"
"00121","1","1","1","31","12","00:00","07:30"
"00121","1","1","1","31","12","19:30","24:00"
"00121","2","1","1","31","12","00:00","07:30"
"00121","2","1","1","31","12","19:30","24:00"
"00121","3","1","1","31","12","00:00","07:30"
"00121","3","1","1","31","12","19:30","24:00"
"00121","4","1","1","31","12","00:00","07:30"
"00121","4","1","1","31","12","19:30","24:00"
"00121","5","1","1","31","12","00:00","07:30"
"00121","5","1","1","31","12","19:30","24:00"
"00121","6","1","1","31","12","00:00","07:30"
"00121","6","1","1","31","12","19:30","24:00"
"00121","7","1","1","31","12","00:00","07:30"
"00121","7","1","1","31","12","19:30","24:00"
"00122","1","1","1","31","12","00:00","08:00"
"00122","1","1","1","31","12","20:00","24:00"
"00122","2","1","1","31","12","00:00","08:00"
"00122","2","1","1","31","12","20:00","24:00"
"00122","3","1","1","31","12","00:00","08:00"
"00122","3","1","1","31","12","20:00","24:00"
"00122","4","1","1","31","12","00:00","08:00"
"00122","4","1","1","31","12","20:00","24:00"
"00122","5","1","1","31","12","00:00","08:00"
"00122","5","1","1","31","12","20:00","24:00"
"00122","6","1","1","31","12","00:00","08:00"
"00122","6","1","1","31","12","20:00","24:00"
"00122","7","1","1","31","12","00:00","08:00"
"00122","7","1","1","31","12","20:00","24:00"
"00124","1","1","1","29","2","06:30","16:00"
"00124","1","1","1","29","2","19:00","20:00"
"00124","1","1","3","31","10","06:30","20:00"
"00124","1","1","11","31","12","06:30","16:00"
"00124","1","1","11","31","12","19:00","20:00"
"00124","2","1","1","29","2","06:30","16:00"
"00124","2","1","1","29","2","19:00","20:00"
"00124","2","1","3","31","10","06:30","20:00"
"00124","2","1","11","31","12","06:30","16:00"
"00124","2","1","11","31","12","19:00","20:00"
"00124","3","1","1","29","2","06:30","16:00"
"00124","3","1","1","29","2","19:00","20:00"
"00124","3","1","3","31","10","06:30","20:00"
"00124","3","1","11","31","12","06:30","16:00"
"00124","3","1","11","31","12","19:00","20:00"
"00124","4","1","1","29","2","06:30","16:00"
"00124","4","1","1","29","2","19:00","20:00"
"00124","4","1","3","31","10","06:30","20:00"
"00124","4","1","11","31","12","06:30","16:00"
"00124","4","1","11","31","12","19:00","20:00"
"00124","5","1","1","29","2","06:30","16:00"
"00124","5","1","1","29","2","19:00","20:00"
"00124","5","1","3","31","10","06:30","20:00"
"00124","5","1","11","31","12","06:30","16:00"
"00124","5","1","11","31","12","19:00","20:00"
"00125","1","1","1","31","12","00:00","08:00"
"00125","1","1","1","31","12","09:30","11:30"
"00125","1","1","1","31","12","18:00","19:30"
"00125","2","1","1","31","12","00:00","08:00"
"00125","2","1","1","31","12","09:30","11:30"
"00125","2","1","1","31","12","18:00","19:30"
"00125","3","1","1","31","12","00:00","08:00"
"00125","3","1","1","31","12","09:30","11:30"
"00125","3","1","1","31","12","18:00","19:30"
"00125","4","1","1","31","12","00:00","08:00"
"00125","4","1","1","31","12","09:30","11:30"
"00125","4","1","1","31","12","18:00","19:30"
"00125","5","1","1","31","12","00:00","08:00"
"00125","5","1","1","31","12","09:30","11:30"
"00125","5","1","1","31","12","18:00","19:30"
"00125","6","1","1","31","12","00:00","08:00"
"00125","6","1","1","31","12","09:30","11:30"
"00125","6","1","1","31","12","18:00","19:30"
"00125","7","1","1","31","12","00:00","08:00"
"00125","7","1","1","31","12","09:30","11:30"
"00125","7","1","1","31","12","18:00","19:30"
"00126","1","1","1","31","12","00:00","08:00"
"00126","1","1","1","31","12","10:30","12:30"
"00126","1","1","1","31","12","18:30","20:00"
"00126","2","1","1","31","12","00:00","08:00"
"00126","2","1","1","31","12","10:30","12:30"
"00126","2","1","1","31","12","18:30","20:00"
"00126","3","1","1","31","12","00:00","08:00"
"00126","3","1","1","31","12","10:30","12:30"
"00126","3","1","1","31","12","18:30","20:00"
"00126","4","1","1","31","12","00:00","08:00"
"00126","4","1","1","31","12","10:30","12:30"
"00126","4","1","1","31","12","18:30","20:00"
"00126","5","1","1","31","12","00:00","08:00"
"00126","5","1","1","31","12","10:30","12:30"
"00126","5","1","1","31","12","18:30","20:00"
"00126","6","1","1","31","12","00:00","08:00"
"00126","6","1","1","31","12","10:30","12:30"
"00126","6","1","1","31","12","18:30","20:00"
"00126","7","1","1","31","12","00:00","08:00"
"00126","7","1","1","31","12","10:30","12:30"
"00126","7","1","1","31","12","18:30","20:00"
"00127","1","1","1","31","12","00:00","08:00"
"00127","1","1","1","31","12","11:00","13:00"
"00127","1","1","1","31","12","19:00","20:30"
"00127","2","1","1","31","12","00:00","08:00"
"00127","2","1","1","31","12","11:00","13:00"
"00127","2","1","1","31","12","19:00","20:30"
"00127","3","1","1","31","12","00:00","08:00"
"00127","3","1","1","31","12","11:00","13:00"
"00127","3","1","1","31","12","19:00","20:30"
"00127","4","1","1","31","12","00:00","08:00"
"00127","4","1","1","31","12","11:00","13:00"
"00127","4","1","1","31","12","19:00","20:30"
"00127","5","1","1","31","12","00:00","08:00"
"00127","5","1","1","31","12","11:00","13:00"
"00127","5","1","1","31","12","19:00","20:30"
"00127","6","1","1","31","12","00:00","08:00"
"00127","6","1","1","31","12","11:00","13:00"
"00127","6","1","1","31","12","19:00","20:30"
"00127","7","1","1","31","12","00:00","08:00"
"00127","7","1","1","31","12","11:00","13:00"
"00127","7","1","1","31","12","19:00","20:30"
"00128","1","1","1","31","12","00:00","08:30"
"00128","1","1","1","31","12","13:00","16:00"
"00128","2","1","1","31","12","00:00","08:30"
"00128","2","1","1","31","12","13:00","16:00"
"00128","3","1","1","31","12","00:00","08:30"
"00128","3","1","1","31","12","13:00","16:00"
"00128","4","1","1","31","12","00:00","08:30"
"00128","4","1","1","31","12","13:00","16:00"
"00128","5","1","1","31","12","00:00","08:30"
"00128","5","1","1","31","12","13:00","16:00"
"00128","6","1","1","31","12","00:00","08:30"
"00128","6","1","1","31","12","13:00","16:00"
"00128","7","1","1","31","12","00:00","08:30"
"00128","7","1","1","31","12","13:00","16:00"
"00129","1","1","1","31","12","00:00","07:00"
"00129","1","1","1","31","12","09:30","11:30"
"00129","1","1","1","31","12","18:00","19:30"
"00129","1","1","1","31","12","23:00","24:00"
"00129","2","1","1","31","12","00:00","07:00"
"00129","2","1","1","31","12","09:30","11:30"
"00129","2","1","1","31","12","18:00","19:30"
"00129","2","1","1","31","12","23:00","24:00"
"00129","3","1","1","31","12","00:00","07:00"
"00129","3","1","1","31","12","09:30","11:30"
"00129","3","1","1","31","12","18:00","19:30"
"00129","3","1","1","31","12","23:00","24:00"
"00129","4","1","1","31","12","00:00","07:00"
"00129","4","1","1","31","12","09:30","11:30"
"00129","4","1","1","31","12","18:00","19:30"
"00129","4","1","1","31","12","23:00","24:00"
"00129","5","1","1","31","12","00:00","07:00"
"00129","5","1","1","31","12","09:30","11:30"
"00129","5","1","1","31","12","18:00","19:30"
"00129","5","1","1","31","12","23:00","24:00"
"00129","6","1","1","31","12","00:00","07:00"
"00129","6","1","1","31","12","09:30","11:30"
"00129","6","1","1","31","12","18:00","19:30"
"00129","6","1","1","31","12","23:00","24:00"
"00129","7","1","1","31","12","00:00","07:00"
"00129","7","1","1","31","12","09:30","11:30"
"00129","7","1","1","31","12","18:00","19:30"
"00129","7","1","1","31","12","23:00","24:00"
"00130","1","1","1","31","12","00:00","07:00"
"00130","1","1","1","31","12","10:00","12:00"
"00130","1","1","1","31","12","18:30","20:00"
"00130","1","1","1","31","12","23:00","24:00"
"00130","2","1","1","31","12","00:00","07:00"
"00130","2","1","1","31","12","10:00","12:00"
"00130","2","1","1","31","12","18:30","20:00"
"00130","2","1","1","31","12","23:00","24:00"
"00130","3","1","1","31","12","00:00","07:00"
"00130","3","1","1","31","12","10:00","12:00"
"00130","3","1","1","31","12","18:30","20:00"
"00130","3","1","1","31","12","23:00","24:00"
"00130","4","1","1","31","12","00:00","07:00"
"00130","4","1","1","31","12","10:00","12:00"
"00130","4","1","1","31","12","18:30","20:00"
"00130","4","1","1","31","12","23:00","24:00"
"00130","5","1","1","31","12","00:00","07:00"
"00130","5","1","1","31","12","10:00","12:00"
"00130","5","1","1","31","12","18:30","20:00"
"00130","5","1","1","31","12","23:00","24:00"
"00130","6","1","1","31","12","00:00","07:00"
"00130","6","1","1","31","12","10:00","12:00"
"00130","6","1","1","31","12","18:30","20:00"
"00130","6","1","1","31","12","23:00","24:00"
"00130","7","1","1","31","12","00:00","07:00"
"00130","7","1","1","31","12","10:00","12:00"
"00130","7","1","1","31","12","18:30","20:00"
"00130","7","1","1","31","12","23:00","24:00"
"00131","1","1","1","31","12","00:00","07:30"
"00131","1","1","1","31","12","10:30","12:30"
"00131","1","1","1","31","12","18:30","20:00"
"00131","1","1","1","31","12","23:30","24:00"
"00131","2","1","1","31","12","00:00","07:30"
"00131","2","1","1","31","12","10:30","12:30"
"00131","2","1","1","31","12","18:30","20:00"
"00131","2","1","1","31","12","23:30","24:00"
"00131","3","1","1","31","12","00:00","07:30"
"00131","3","1","1","31","12","10:30","12:30"
"00131","3","1","1","31","12","18:30","20:00"
"00131","3","1","1","31","12","23:30","24:00"
"00131","4","1","1","31","12","00:00","07:30"
"00131","4","1","1","31","12","10:30","12:30"
"00131","4","1","1","31","12","18:30","20:00"
"00131","4","1","1","31","12","23:30","24:00"
"00131","5","1","1","31","12","00:00","07:30"
"00131","5","1","1","31","12","10:30","12:30"
"00131","5","1","1","31","12","18:30","20:00"
"00131","5","1","1","31","12","23:30","24:00"
"00131","6","1","1","31","12","00:00","07:30"
"00131","6","1","1","31","12","10:30","12:30"
"00131","6","1","1","31","12","18:30","20:00"
"00131","6","1","1","31","12","23:30","24:00"
"00131","7","1","1","31","12","00:00","07:30"
"00131","7","1","1","31","12","10:30","12:30"
"00131","7","1","1","31","12","18:30","20:00"
"00131","7","1","1","31","12","23:30","24:00"
"00132","1","1","1","29","2","08:00","16:00"
"00132","1","1","1","29","2","19:00","20:00"
"00132","1","1","3","31","3","08:00","20:00"
"00132","1","1","11","31","12","08:00","16:00"
"00132","1","1","11","31","12","19:00","20:00"
"00132","2","1","1","29","2","08:00","16:00"
"00132","2","1","1","29","2","19:00","20:00"
"00132","2","1","3","31","3","08:00","20:00"
"00132","2","1","11","31","12","08:00","16:00"
"00132","2","1","11","31","12","19:00","20:00"
"00132","3","1","1","29","2","08:00","16:00"
"00132","3","1","1","29","2","19:00","20:00"
"00132","3","1","3","31","3","08:00","20:00"
"00132","3","1","11","31","12","08:00","16:00"
"00132","3","1","11","31","12","19:00","20:00"
"00132","4","1","1","29","2","08:00","16:00"
"00132","4","1","1","29","2","19:00","20:00"
"00132","4","1","3","31","3","08:00","20:00"
"00132","4","1","11","31","12","08:00","16:00"
"00132","4","1","11","31","12","19:00","20:00"
"00132","5","1","1","29","2","08:00","16:00"
"00132","5","1","1","29","2","19:00","20:00"
"00132","5","1","3","31","3","08:00","20:00"
"00132","5","1","11","31","12","08:00","16:00"
"00132","5","1","11","31","12","19:00","20:00"
"00134","1","1","1","31","12","00:00","08:00"
"00134","1","1","1","31","12","19:30","24:00"
"00134","2","1","1","31","12","00:00","08:00"
"00134","2","1","1","31","12","19:30","24:00"
"00134","3","1","1","31","12","00:00","08:00"
"00134","3","1","1","31","12","19:30","24:00"
"00134","4","1","1","31","12","00:00","08:00"
"00134","4","1","1","31","12","19:30","24:00"
"00134","5","1","1","31","12","00:00","08:00"
"00134","5","1","1","31","12","19:30","24:00"
"00134","6","1","1","31","12","00:00","24:00"
"00134","7","1","1","31","12","00:00","24:00"
"00135","1","1","1","31","12","06:30","08:00"
"00135","1","1","1","31","12","19:00","23:30"
"00135","2","1","1","31","12","06:30","08:00"
"00135","2","1","1","31","12","19:00","23:30"
"00135","3","1","1","31","12","06:30","08:00"
"00135","3","1","1","31","12","19:00","23:30"
"00135","4","1","1","31","12","06:30","08:00"
"00135","4","1","1","31","12","19:00","23:30"
"00135","5","1","1","31","12","06:30","08:00"
"00135","5","1","1","31","12","19:00","23:30"
"00135","6","1","1","31","12","06:30","23:30"
"00135","7","1","1","31","12","06:30","23:30"
"00136","1","1","1","31","12","00:00","08:00"
"00136","1","1","1","31","12","13:00","16:00"
"00136","2","1","1","31","12","00:00","08:00"
"00136","2","1","1","31","12","13:00","16:00"
"00136","3","1","1","31","12","00:00","08:00"
"00136","3","1","1","31","12","13:00","16:00"
"00136","4","1","1","31","12","00:00","08:00"
"00136","4","1","1","31","12","13:00","16:00"
"00136","5","1","1","31","12","00:00","08:00"
"00136","5","1","1","31","12","13:00","16:00"
"00136","6","1","1","31","12","00:00","08:00"
"00136","6","1","1","31","12","13:00","16:00"
"00136","7","1","1","31","12","00:00","08:00"
"00136","7","1","1","31","12","13:00","16:00"
"00137","1","1","1","31","12","00:00","08:00"
"00137","1","1","1","31","12","13:30","16:30"
"00137","2","1","1","31","12","00:00","08:00"
"00137","2","1","1","31","12","13:30","16:30"
"00137","3","1","1","31","12","00:00","08:00"
"00137","3","1","1","31","12","13:30","16:30"
"00137","4","1","1","31","12","00:00","08:00"
"00137","4","1","1","31","12","13:30","16:30"
"00137","5","1","1","31","12","00:00","08:00"
"00137","5","1","1","31","12","13:30","16:30"
"00137","6","1","1","31","12","00:00","08:00"
"00137","6","1","1","31","12","13:30","16:30"
"00137","7","1","1","31","12","00:00","08:00"
"00137","7","1","1","31","12","13:30","16:30"
"00138","1","1","1","31","12","00:00","08:00"
"00138","1","1","1","31","12","14:00","17:00"
"00138","2","1","1","31","12","00:00","08:00"
"00138","2","1","1","31","12","14:00","17:00"
"00138","3","1","1","31","12","00:00","08:00"
"00138","3","1","1","31","12","14:00","17:00"
"00138","4","1","1","31","12","00:00","08:00"
"00138","4","1","1","31","12","14:00","17:00"
"00138","5","1","1","31","12","00:00","08:00"
"00138","5","1","1","31","12","14:00","17:00"
"00138","6","1","1","31","12","00:00","08:00"
"00138","6","1","1","31","12","14:00","17:00"
"00138","7","1","1","31","12","00:00","08:00"
"00138","7","1","1","31","12","14:00","17:00"
"00139","1","1","1","31","12","00:30","08:30"
"00139","1","1","1","31","12","13:15","14:45"
"00139","1","1","1","31","12","19:00","20:30"
"00139","2","1","1","31","12","00:30","08:30"
"00139","2","1","1","31","12","13:15","14:45"
"00139","2","1","1","31","12","19:00","20:30"
"00139","3","1","1","31","12","00:30","08:30"
"00139","3","1","1","31","12","13:15","14:45"
"00139","3","1","1","31","12","19:00","20:30"
"00139","4","1","1","31","12","00:30","08:30"
"00139","4","1","1","31","12","13:15","14:45"
"00139","4","1","1","31","12","19:00","20:30"
"00139","5","1","1","31","12","00:30","08:30"
"00139","5","1","1","31","12","13:15","14:45"
"00139","5","1","1","31","12","19:00","20:30"
"00139","6","1","1","31","12","00:30","08:30"
"00139","6","1","1","31","12","13:15","14:45"
"00139","6","1","1","31","12","19:00","20:30"
"00139","7","1","1","31","12","00:30","08:30"
"00139","7","1","1","31","12","13:15","14:45"
"00139","7","1","1","31","12","19:00","20:30"
"00141","1","1","1","31","12","00:00","07:30"
"00141","1","1","1","31","12","10:30","13:30"
"00141","1","1","1","31","12","23:30","24:00"
"00141","2","1","1","31","12","00:00","07:30"
"00141","2","1","1","31","12","10:30","13:30"
"00141","2","1","1","31","12","23:30","24:00"
"00141","3","1","1","31","12","00:00","07:30"
"00141","3","1","1","31","12","10:30","13:30"
"00141","3","1","1","31","12","23:30","24:00"
"00141","4","1","1","31","12","00:00","07:30"
"00141","4","1","1","31","12","10:30","13:30"
"00141","4","1","1","31","12","23:30","24:00"
"00141","5","1","1","31","12","00:00","07:30"
"00141","5","1","1","31","12","10:30","13:30"
"00141","5","1","1","31","12","23:30","24:00"
"00141","6","1","1","31","12","00:00","07:30"
"00141","6","1","1","31","12","10:30","13:30"
"00141","6","1","1","31","12","23:30","24:00"
"00141","7","1","1","31","12","00:00","07:30"
"00141","7","1","1","31","12","10:30","13:30"
"00141","7","1","1","31","12","23:30","24:00"
"00143","1","1","1","31","12","00:00","07:30"
"00143","1","1","1","31","12","12:00","14:00"
"00143","1","1","1","31","12","15:30","16:30"
"00143","1","1","1","31","12","23:30","24:00"
"00143","2","1","1","31","12","00:00","07:30"
"00143","2","1","1","31","12","12:00","14:00"
"00143","2","1","1","31","12","15:30","16:30"
"00143","2","1","1","31","12","23:30","24:00"
"00143","3","1","1","31","12","00:00","07:30"
"00143","3","1","1","31","12","12:00","14:00"
"00143","3","1","1","31","12","15:30","16:30"
"00143","3","1","1","31","12","23:30","24:00"
"00143","4","1","1","31","12","00:00","07:30"
"00143","4","1","1","31","12","12:00","14:00"
"00143","4","1","1","31","12","15:30","16:30"
"00143","4","1","1","31","12","23:30","24:00"
"00143","5","1","1","31","12","00:00","07:30"
"00143","5","1","1","31","12","12:00","14:00"
"00143","5","1","1","31","12","15:30","16:30"
"00143","5","1","1","31","12","23:30","24:00"
"00143","6","1","1","31","12","00:00","07:30"
"00143","6","1","1","31","12","12:00","14:00"
"00143","6","1","1","31","12","15:30","16:30"
"00143","6","1","1","31","12","23:30","24:00"
"00143","7","1","1","31","12","00:00","07:30"
"00143","7","1","1","31","12","12:00","14:00"
"00143","7","1","1","31","12","15:30","16:30"
"00143","7","1","1","31","12","23:30","24:00"
"00144","1","1","1","31","12","00:00","07:00"
"00144","1","1","1","31","12","12:00","15:00"
"00144","1","1","1","31","12","23:00","24:00"
"00144","2","1","1","31","12","00:00","07:00"
"00144","2","1","1","31","12","12:00","15:00"
"00144","2","1","1","31","12","23:00","24:00"
"00144","3","1","1","31","12","00:00","07:00"
"00144","3","1","1","31","12","12:00","15:00"
"00144","3","1","1","31","12","23:00","24:00"
"00144","4","1","1","31","12","00:00","07:00"
"00144","4","1","1","31","12","12:00","15:00"
"00144","4","1","1","31","12","23:00","24:00"
"00144","5","1","1","31","12","00:00","07:00"
"00144","5","1","1","31","12","12:00","15:00"
"00144","5","1","1","31","12","23:00","24:00"
"00144","6","1","1","31","12","00:00","07:00"
"00144","6","1","1","31","12","12:00","15:00"
"00144","6","1","1","31","12","23:00","24:00"
"00144","7","1","1","31","12","00:00","07:00"
"00144","7","1","1","31","12","12:00","15:00"
"00144","7","1","1","31","12","23:00","24:00"
"00145","1","1","1","31","12","00:00","07:00"
"00145","1","1","1","31","12","12:30","14:00"
"00145","1","1","1","31","12","15:30","17:00"
"00145","1","1","1","31","12","23:00","24:00"
"00145","2","1","1","31","12","00:00","07:00"
"00145","2","1","1","31","12","12:30","14:00"
"00145","2","1","1","31","12","15:30","17:00"
"00145","2","1","1","31","12","23:00","24:00"
"00145","3","1","1","31","12","00:00","07:00"
"00145","3","1","1","31","12","12:30","14:00"
"00145","3","1","1","31","12","15:30","17:00"
"00145","3","1","1","31","12","23:00","24:00"
"00145","4","1","1","31","12","00:00","07:00"
"00145","4","1","1","31","12","12:30","14:00"
"00145","4","1","1","31","12","15:30","17:00"
"00145","4","1","1","31","12","23:00","24:00"
"00145","5","1","1","31","12","00:00","07:00"
"00145","5","1","1","31","12","12:30","14:00"
"00145","5","1","1","31","12","15:30","17:00"
"00145","5","1","1","31","12","23:00","24:00"
"00145","6","1","1","31","12","00:00","07:00"
"00145","6","1","1","31","12","12:30","14:00"
"00145","6","1","1","31","12","15:30","17:00"
"00145","6","1","1","31","12","23:00","24:00"
"00145","7","1","1","31","12","00:00","07:00"
"00145","7","1","1","31","12","12:30","14:00"
"00145","7","1","1","31","12","15:30","17:00"
"00145","7","1","1","31","12","23:00","24:00"
"00146","1","1","1","31","12","00:00","07:00"
"00146","1","1","1","31","12","12:30","15:30"
"00146","1","1","1","31","12","23:00","24:00"
"00146","2","1","1","31","12","00:00","07:00"
"00146","2","1","1","31","12","12:30","15:30"
"00146","2","1","1","31","12","23:00","24:00"
"00146","3","1","1","31","12","00:00","07:00"
"00146","3","1","1","31","12","12:30","15:30"
"00146","3","1","1","31","12","23:00","24:00"
"00146","4","1","1","31","12","00:00","07:00"
"00146","4","1","1","31","12","12:30","15:30"
"00146","4","1","1","31","12","23:00","24:00"
"00146","5","1","1","31","12","00:00","07:00"
"00146","5","1","1","31","12","12:30","15:30"
"00146","5","1","1","31","12","23:00","24:00"
"00146","6","1","1","31","12","00:00","07:00"
"00146","6","1","1","31","12","12:30","15:30"
"00146","6","1","1","31","12","23:00","24:00"
"00146","7","1","1","31","12","00:00","07:00"
"00146","7","1","1","31","12","12:30","15:30"
"00146","7","1","1","31","12","23:00","24:00"
"00147","1","1","1","31","12","00:00","07:30"
"00147","1","1","1","31","12","12:30","15:30"
"00147","1","1","1","31","12","23:30","24:00"
"00147","2","1","1","31","12","00:00","07:30"
"00147","2","1","1","31","12","12:30","15:30"
"00147","2","1","1","31","12","23:30","24:00"
"00147","3","1","1","31","12","00:00","07:30"
"00147","3","1","1","31","12","12:30","15:30"
"00147","3","1","1","31","12","23:30","24:00"
"00147","4","1","1","31","12","00:00","07:30"
"00147","4","1","1","31","12","12:30","15:30"
"00147","4","1","1","31","12","23:30","24:00"
"00147","5","1","1","31","12","00:00","07:30"
"00147","5","1","1","31","12","12:30","15:30"
"00147","5","1","1","31","12","23:30","24:00"
"00147","6","1","1","31","12","00:00","07:30"
"00147","6","1","1","31","12","12:30","15:30"
"00147","6","1","1","31","12","23:30","24:00"
"00147","7","1","1","31","12","00:00","07:30"
"00147","7","1","1","31","12","12:30","15:30"
"00147","7","1","1","31","12","23:30","24:00"
"00148","1","1","1","31","12","06:30","19:00"
"00148","2","1","1","31","12","06:30","19:00"
"00148","3","1","1","31","12","06:30","19:00"
"00148","4","1","1","31","12","06:30","19:00"
"00148","5","1","1","31","12","06:30","19:00"
"00149","1","1","1","31","12","00:00","07:30"
"00149","1","1","1","31","12","13:00","16:00"
"00149","1","1","1","31","12","23:30","24:00"
"00149","2","1","1","31","12","00:00","07:30"
"00149","2","1","1","31","12","13:00","16:00"
"00149","2","1","1","31","12","23:30","24:00"
"00149","3","1","1","31","12","00:00","07:30"
"00149","3","1","1","31","12","13:00","16:00"
"00149","3","1","1","31","12","23:30","24:00"
"00149","4","1","1","31","12","00:00","07:30"
"00149","4","1","1","31","12","13:00","16:00"
"00149","4","1","1","31","12","23:30","24:00"
"00149","5","1","1","31","12","00:00","07:30"
"00149","5","1","1","31","12","13:00","16:00"
"00149","5","1","1","31","12","23:30","24:00"
"00149","6","1","1","31","12","00:00","07:30"
"00149","6","1","1","31","12","13:00","16:00"
"00149","6","1","1","31","12","23:30","24:00"
"00149","7","1","1","31","12","00:00","07:30"
"00149","7","1","1","31","12","13:00","16:00"
"00149","7","1","1","31","12","23:30","24:00"
"00150","1","1","1","31","12","00:00","07:00"
"00150","1","1","1","31","12","13:30","16:30"
"00150","1","1","1","31","12","23:00","24:00"
"00150","2","1","1","31","12","00:00","07:00"
"00150","2","1","1","31","12","13:30","16:30"
"00150","2","1","1","31","12","23:00","24:00"
"00150","3","1","1","31","12","00:00","07:00"
"00150","3","1","1","31","12","13:30","16:30"
"00150","3","1","1","31","12","23:00","24:00"
"00150","4","1","1","31","12","00:00","07:00"
"00150","4","1","1","31","12","13:30","16:30"
"00150","4","1","1","31","12","23:00","24:00"
"00150","5","1","1","31","12","00:00","07:00"
"00150","5","1","1","31","12","13:30","16:30"
"00150","5","1","1","31","12","23:00","24:00"
"00150","6","1","1","31","12","00:00","07:00"
"00150","6","1","1","31","12","13:30","16:30"
"00150","6","1","1","31","12","23:00","24:00"
"00150","7","1","1","31","12","00:00","07:00"
"00150","7","1","1","31","12","13:30","16:30"
"00150","7","1","1","31","12","23:00","24:00"
"00151","1","1","1","31","12","00:00","07:30"
"00151","1","1","1","31","12","13:30","16:30"
"00151","1","1","1","31","12","23:30","24:00"
"00151","2","1","1","31","12","00:00","07:30"
"00151","2","1","1","31","12","13:30","16:30"
"00151","2","1","1","31","12","23:30","24:00"
"00151","3","1","1","31","12","00:00","07:30"
"00151","3","1","1","31","12","13:30","16:30"
"00151","3","1","1","31","12","23:30","24:00"
"00151","4","1","1","31","12","00:00","07:30"
"00151","4","1","1","31","12","13:30","16:30"
"00151","4","1","1","31","12","23:30","24:00"
"00151","5","1","1","31","12","00:00","07:30"
"00151","5","1","1","31","12","13:30","16:30"
"00151","5","1","1","31","12","23:30","24:00"
"00151","6","1","1","31","12","00:00","07:30"
"00151","6","1","1","31","12","13:30","16:30"
"00151","6","1","1","31","12","23:30","24:00"
"00151","7","1","1","31","12","00:00","07:30"
"00151","7","1","1","31","12","13:30","16:30"
"00151","7","1","1","31","12","23:30","24:00"
"00152","1","1","1","31","12","00:00","08:30"
"00152","1","1","1","31","12","14:00","16:00"
"00152","1","1","1","31","12","23:30","24:00"
"00152","2","1","1","31","12","00:00","08:30"
"00152","2","1","1","31","12","14:00","16:00"
"00152","2","1","1","31","12","23:30","24:00"
"00152","3","1","1","31","12","00:00","08:30"
"00152","3","1","1","31","12","14:00","16:00"
"00152","3","1","1","31","12","23:30","24:00"
"00152","4","1","1","31","12","00:00","08:30"
"00152","4","1","1","31","12","14:00","16:00"
"00152","4","1","1","31","12","23:30","24:00"
"00152","5","1","1","31","12","00:00","08:30"
"00152","5","1","1","31","12","14:00","16:00"
"00152","5","1","1","31","12","23:30","24:00"
"00152","6","1","1","31","12","00:00","08:30"
"00152","6","1","1","31","12","14:00","16:00"
